study,year,order,fg,lat,temp,int_rate,vi
1,2021,Lepidoptera,borer,42.6391,10,-0.01643851871793488,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04286270577738205,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.01896792547187368,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.020015827748012416,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.016854860041413327,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.015983194928561695,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.031422147193484774,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.0401773039229382,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03876657758880712,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.011955125313136694,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.005694520623246817,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.011325364258934451,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.049258915143296174,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.004176592764153084,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.023030708227888646,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.028465506446270005,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.024132928914354375,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.022586780490774266,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.048595600057786015,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.01947048449759357,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.05072679833986742,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.0018670430951432532,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.0633793071381151,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.0286290609651077,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.02959235531427194,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.05464413342126698,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.017236988228273162,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04969460303032687,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.037775669381610665,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.053408833488517195,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.015794600749343808,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03700518307799207,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.009112573514581113,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.018668887239733593,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03848893774271147,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.02133010994824349,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.0025520981507299798,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.02537724172315421,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03051066473787481,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.06229179607634591,0.0033
1,2021,Lepidoptera,borer,42.6391,15,0.05967110714402368,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.06366199856151358,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.07000401878779383,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.0498080581313429,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.031015962258714853,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.03698865647808808,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.06783361438713116,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.035880376203551424,0.0041
