study,year,order,fg,lat,temp,int_rate,vi
1,2021,Lepidoptera,borer,42.6391,10,0.023117482063168975,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04621630080981989,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03484157259381504,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.009165188513065838,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.053463820502069034,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.02115209821479129,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.010616473424069944,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04730449450900856,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04896270713937008,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.017686585978594543,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.02795567395373218,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.044525214952071755,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.0032266649016022657,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03676524523297746,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.014405335993737386,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.012870489822434427,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.027086896929054315,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.0030723329001557595,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.037575472075676894,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.027828162664064446,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.0717660721182445,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03044431112540692,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04895269749686049,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.006930464808100275,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.0405744468412913,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.02540132279308333,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.027335720390538436,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.022243124552880345,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03812758064255167,0.0033
