study,year,order,fg,lat,temp,int_rate,vi
1,2021,Lepidoptera,borer,42.6391,10,0.054415322916819414,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.02572935217783175,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.008776277284994406,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.008309437133352516,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.031256041739378126,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.010022468499478566,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.00953182792469533,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.02638574707645542,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.042389632281934965,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.025441914801989447,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04249981650536753,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.0207107471446654,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04849309112126781,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.025402572644760733,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04264318332378608,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.045515301253399185,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.01677510553812349,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04114375322361294,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.037919482248086084,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.002492239609782579,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.05741605550939856,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.01573165291669691,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.05599210971541297,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.0034547963790401877,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.05272094601196742,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.0058985148941939035,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.024579258460856155,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.015783138617635892,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.045127204668571105,0.0033
