study,year,order,fg,lat,temp,int_rate,vi
1,2021,Lepidoptera,borer,42.6391,10,0.030507744646459334,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.009318117166546892,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.017351869021888656,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.00499625281418033,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.005480317582285753,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04178518420680692,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.0023444176850827003,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04367220597770974,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.011977028575913887,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04812438751577118,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04775994803570907,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.026991169302059085,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.020474991669740525,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.02467210842779409,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.022663211090764294,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.023115751494887926,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.029024144244607822,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03113472621950583,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.021580406536833942,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03735582985148281,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.008435567660837685,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.0469817276002082,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.017254387513039517,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04244565201986933,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.018861570374573634,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.012005303612395782,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.02355538938744648,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03308525646837758,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.020212163799588866,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.1077057016008035,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.011321982535622797,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.033601439798728774,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.007523885362461808,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.004490561409173283,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.06988944853786248,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.022377094269440102,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.014553418731949192,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03559849837927353,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.014305486188065096,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.0036632119940730318,0.0033
1,2021,Lepidoptera,borer,42.6391,15,0.05425866206334407,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.030548405460990448,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.05811857980118515,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.01634937059837145,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.06396352810216173,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.09813552894070124,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.039055403004412216,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.03271183114968615,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.09104759151268499,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.04121361498126862,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.10379587673147811,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.052359637398679,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.08072052052763536,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.026962807957610455,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.03451157968793933,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.022334399089066554,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.09877553206943572,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.03857785379265968,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.06239954018259979,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.05571380445938423,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.0018480840894251685,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.05063061695865054,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.0591581821254389,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.06476336243711023,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.07255573270849068,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.05435015580800414,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.057524489552497365,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.025611598422368688,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.016952398484324872,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.06345408593958435,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.057137604642983196,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.028109772204222245,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.10559006289561576,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.017492932183460694,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.08913523235880486,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.050275602184731344,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.04056638463951309,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.04527440617505334,0.0041
