study,year,order,fg,lat,temp,int_rate,vi
1,2021,Lepidoptera,borer,42.6391,10,0.04677415282696286,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.004781931502130268,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.051262989536397005,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.0015202305827427681,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.00324754820405029,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.022623181623199096,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.02226505727582053,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.038022963497958,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04434175805232686,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.049302062849961706,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.06172503906189836,0.0033
1,2021,Lepidoptera,borer,42.6391,10,3.9779349483244283e-4,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.032130373843092266,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.02956807857684243,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.002078951549598307,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03605490110222448,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.01838023579015927,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.01887995099222983,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.004947785400544337,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.036423786930914574,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.027289574555671176,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.01714166066771198,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03391607028691011,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.06356817073200773,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.054702122543853454,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.050777418873129365,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.038237256025901355,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.0011549047441044395,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.013100643356173312,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.023158265851334642,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.031144041440213627,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.0016289364583144915,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04767878661489274,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.0017510675398891389,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.0033494017315429635,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.023815409785971,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.05670718086087518,0.0033
1,2021,Lepidoptera,borer,42.6391,10,3.701559213903499e-4,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03675429556403614,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.008296967949153765,0.0033
1,2021,Lepidoptera,borer,42.6391,15,0.06825242135111906,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.0597457617741317,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.10145089103944602,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.04875325557140479,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.038944292311410375,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.06434190195273015,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.10620944288150001,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.04466659160066933,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.06767528897850111,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.06065686579556014,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.08243214805831608,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.004626601878247427,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.05689554194204274,0.0041
