study,year,order,fg,lat,temp,int_rate,vi
1,2021,Lepidoptera,borer,42.6391,10,0.040300114961832924,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-2.783778597487546e-4,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.020273737292961412,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.034404187221228774,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.027329517692899187,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.05539384161372475,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.0440743502937008,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.016677532670431337,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.05280162464583338,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.021128962912920154,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.031489519394356374,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04683139508148718,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.007309047626031427,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.056189156119263964,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.023651555392186278,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.004060960128500428,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.013407601621359714,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04396327499625112,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.046576214200489546,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.012722723690740564,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.017872739702365924,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.038592418578385815,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.0031288026404057596,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.022827565221525663,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.013858039110715002,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.07310308646903213,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03909594674160911,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.007210953408682112,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.01332395387187843,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.02890467390603132,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.01330787652417972,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.05209979086556502,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.009986796876662662,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.0416405802317569,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.008283587296430178,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04012529039113671,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.015334684375761092,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03260653214749683,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03142191268479663,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.011815101886657476,0.0033
1,2021,Lepidoptera,borer,42.6391,15,0.0214491814128702,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.020180464038031073,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.03888756836976396,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.07317778789346197,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.06648808803449328,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.03850687634715537,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.07121872505859862,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.04532879409162045,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.0855367436659567,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.04779452598594821,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.07555679220843459,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.056537374979069334,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.08562163427735102,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.04097252445302952,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.02697181100408312,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.01305852489120108,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.08080977966188815,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.0355502976365719,0.0041
1,2021,Lepidoptera,borer,42.6391,15,-0.015513877091351755,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.009688330038323666,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.04625425608217097,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.07565320351167157,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.049890329384901774,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.06007486733802776,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.06868230265379147,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.05725032180870647,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.09197489331087033,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.057727159633989625,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.11233041251802826,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.03754861614889388,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.054240529349905385,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.06506221736895174,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.013077544607397032,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.05862719246140389,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.04245355532870397,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.08394331072026638,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.06839871304191937,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.06562491693535481,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.07012328403196166,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.03524042680658304,0.0041
1,2021,Lepidoptera,borer,42.6391,20,0.09530445157876148,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.056563609875321864,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.0754585480615803,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.03464337585616504,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.05295981726669435,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.09299595640728585,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.04488695920303992,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.12247001686416825,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.06456201973367814,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.10805414931849033,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.0633409353470155,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.07448719402564748,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.06248067123043803,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.048129227081395005,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.09816314112089447,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.06602802259722547,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.08460226323529668,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.07940051120371261,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.07528414709856476,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.12636886918747522,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.09009593396496911,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.07114141237355864,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.09890949942369526,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.07091262810888392,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.10863042738824642,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.10079817191761198,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.06906823493486071,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.11486563775279618,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.04968708795107525,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.06135776200026155,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.11914646418253484,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.11682932188323084,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.0771732965192694,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.05612704582432791,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.024296092887250778,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.16081809658082657,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.06557964447691295,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.12212568831297388,0.00458
1,2021,Lepidoptera,borer,42.6391,20,0.05673352130039848,0.00458
