study,year,order,fg,lat,temp,int_rate,vi
1,2021,Lepidoptera,borer,42.6391,10,-0.0027799298811660017,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.01639217098943349,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.0024725033292488964,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.018969462679339476,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04329895778343981,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.02601293459255355,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.024991783098290928,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03338214993088149,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.0052108838959813025,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.032769150256188845,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03451128715765493,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.02981448204878691,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.037953432257161315,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.017370732746926798,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.024481589321723746,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04479543400956927,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.07182070741028032,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.024264588035497043,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.011568733300721081,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.024552995903066793,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.031475889449502116,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.039837663742723156,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.026959358760226575,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.0010068906714280138,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.010625613478578362,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.026756121354207813,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.014560568992639243,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.027683395206823346,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03963177226239038,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.02304528757891298,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03427563316230664,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.05652590555271427,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.02780935073768375,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.06665548377139519,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.05473334704901324,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.007438710109105046,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-7.889027809253601e-4,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.05059151889510559,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.010336082442074939,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.041693605544139686,0.0033
1,2021,Lepidoptera,borer,42.6391,15,0.04364404347006699,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.04345833361321537,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.035016504538630144,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.029105935785965046,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.00583891526672347,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.0360772485755157,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.04034342940280249,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.09622166179024054,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.05655402096195041,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.02502270805124719,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.06590856287107183,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.04194008733967895,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.05857213343301656,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.04896565937977114,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.05334746205059994,0.0041
