study,year,order,fg,lat,temp,int_rate,vi
1,2021,Lepidoptera,borer,42.6391,10,0.0068694665554647275,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.0474945715444544,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.018837102110298973,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.029039928764420443,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04144020996221444,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.0024495329630076466,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.030266022014483723,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.028655757432013276,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.018243403723202847,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.012801461174109883,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.011967585938759545,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.025321353343405833,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.01984343693810637,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04662484484865199,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03130774503690137,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.015124094507165139,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.07103853943389524,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.028827914525213938,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.01274862916981741,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.045382176543257394,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.0032810964364008884,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.050480127929111114,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.0067405185468691585,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.034030861936074505,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.007350012552173036,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.018462325550993895,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.019395743961814777,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03484834669392731,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.01890129424332038,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.030794371641604125,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03206837937942702,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.046585737725673676,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.0075820861358249746,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.06045440418808404,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.0017331670944600447,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03834636868623399,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.05984315923163659,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.041933524191243646,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03945799227789367,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.02737867821626874,0.0033
1,2021,Lepidoptera,borer,42.6391,15,0.03383713696648368,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.023520804966908466,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.017876464022091726,0.0041
