study,year,order,fg,lat,temp,int_rate,vi
1,2021,Lepidoptera,borer,42.6391,10,0.03562679526006533,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.01716065183751079,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.005904820067726923,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.006306179767162842,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-2.0384691157079166e-4,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.005834712855275991,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04471574757792079,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.01378695988764137,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.06426516683536321,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03279173264528486,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03890615316839402,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.010938328713085352,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.02648328674929772,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.06205370046475875,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04009873453083649,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.017462406971153976,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03504517635174264,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.012031464732884054,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.056104284512656366,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.045519490247869665,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.04830202625079309,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.044533725764921026,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.01730100256528524,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.0033824290108669976,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.012440375599354233,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.0016395604351488319,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.016222447723987683,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03082508178163773,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.035853994673128546,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.02859065154969596,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.005328648403966792,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.034005499389311127,0.0033
1,2021,Lepidoptera,borer,42.6391,10,-0.010709834302969134,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.007691866617272218,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.031212869982617554,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.046837871300396496,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.014242109229153907,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.06721817297575959,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03417081301007833,0.0033
1,2021,Lepidoptera,borer,42.6391,10,0.03046839375878727,0.0033
1,2021,Lepidoptera,borer,42.6391,15,0.025313373486400476,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.04630612198964784,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.09186841166725046,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.025500441106451676,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.08799319768054932,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.060875388914150716,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.03980581723810743,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.015131482615081987,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.08629633037437721,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.09395207579977391,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.021787293927034393,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.053456361391064564,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.05885348152868351,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.05890352358496998,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.04562241793506537,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.10205113466094357,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.048591065565097874,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.10363331679932804,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.045991451926726386,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.013033393911237812,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.014620970530144287,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.04523838307693124,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.09025250892147227,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.07676088358609486,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.06947039687003484,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.032232571188719014,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.02424398782236482,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.059484593306338145,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.04966127479501582,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.04980783848602675,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.027524846951510584,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.08632126284256743,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.04015595319205261,0.0041
1,2021,Lepidoptera,borer,42.6391,15,0.061721862526824434,0.0041
